Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
377,0,-0.0155609,0.003606,0.00537491,257.578,-491.033,235.009
378,0,-0.0157181,0.00310163,0.00536898,257.604,-491.792,235.006
379,0,-0.0165363,0.00284933,0.00473179,257.646,-492.544,235.022
380,0,-0.0158741,0.00244516,0.00477075,257.653,-493.347,235.029
381,0,-0.0163335,0.00243789,0.00531005,257.691,-494.095,235.068
382,0,-0.0158724,0.00271821,0.0052601,257.75,-494.855,235.086
383,0,-0.0153893,0.00326461,0.00473797,257.758,-495.633,235.087
384,0,-0.0164189,0.00367888,0.00476138,257.784,-496.393,235.092
385,0,-0.0160628,0.00299303,0.00461511,257.823,-497.154,235.116
386,0,-0.0162309,0.00325094,0.0040296,257.878,-497.921,235.135
387,0,-0.016028,0.00234331,0.00446676,257.927,-498.695,235.153
388,0,-0.0156177,0.0024673,0.00458401,257.926,-499.444,235.171
389,0,-0.0150206,0.00225922,0.00459972,257.944,-500.223,235.155
390,0,-0.0155478,0.00289393,0.00432407,257.992,-500.963,235.162
391,0,-0.0154161,0.00231584,0.00340814,258.048,-501.726,235.185
392,0,-0.0159699,0.00241248,0.00417346,258.068,-502.497,235.191
393,0,-0.0162736,0.00204871,0.00383217,258.09,-503.291,235.198
394,0,-0.016519,0.00122842,0.00364625,258.112,-504.002,235.222
395,0,-0.0160212,0.00142746,0.00391256,258.169,-504.78,235.238
396,0,-0.0148642,0.00163002,0.00356077,258.188,-505.526,235.266
397,0,-0.0156486,0.00230271,0.00310357,258.246,-506.301,235.276
398,0,-0.015885,0.00263203,0.00329002,258.266,-507.056,235.277
399,0,-0.0157782,0.00166588,0.0031197,258.29,-507.824,235.286
400,0,-0.0159691,0.00171925,0.00281693,258.347,-508.564,235.302
401,0,-0.0151943,0.00115936,0.00280036,258.378,-509.327,235.329
402,0,-0.0147385,0.00182553,0.00267982,258.402,-510.113,235.339
403,0,-0.0160418,0.00301177,0.00265485,258.445,-510.865,235.359
404,0,-0.0155988,0.00226637,0.00261195,258.47,-511.63,235.356
405,0,-0.0162753,0.00181101,0.00250524,258.545,-512.401,235.387
406,0,-0.0160264,0.00137641,0.00218951,258.586,-513.17,235.412
407,0,-0.0163348,0.00113273,0.00241468,258.592,-513.945,235.42
408,0,-0.0159727,0.00118699,0.00298613,258.627,-514.7,235.428
409,0,-0.0154703,0.00171926,0.0019854,258.663,-515.446,235.431
410,0,-0.0155747,0.00152879,0.00205327,258.705,-516.232,235.438
411,0,-0.0153854,0.00235222,0.00192074,258.717,-516.982,235.461
412,0,-0.0161835,0.00139604,0.00145688,258.785,-517.754,235.487
413,0,-0.0165718,0.000682509,0.00170474,258.839,-518.536,235.507
414,0,-0.0159356,0.000348899,0.00210841,258.84,-519.281,235.519
415,0,-0.0153212,0.000693341,0.00172316,258.858,-520.06,235.5
416,0,-0.0161508,0.0015239,0.00186797,258.891,-520.819,235.519
417,0,-0.0151903,0.00136634,0.000649071,258.92,-521.558,235.544
418,0,-0.0157656,0.0015289,0.00137589,258.982,-522.322,235.581
419,0,-0.0163727,0.00125883,0.00164088,259.04,-523.116,235.592
420,0,-0.0158309,-9.04668e-05,0.00183691,259.032,-523.874,235.607
421,0,-0.0155912,0.000458543,0.00178382,259.081,-524.657,235.598
422,0,-0.0153145,0.000337865,0.00095524,259.107,-525.38,235.619
423,0,-0.0157692,0.00075251,0.00106957,259.154,-526.174,235.637
424,0,-0.0158124,0.00156987,0.000843107,259.195,-526.929,235.652
425,0,-0.0166028,0.000855342,0.00065468,259.218,-527.68,235.665
426,0,-0.0159798,4.0111e-05,0.000260119,259.268,-528.47,235.677
427,0,-0.0158864,-0.000117875,0.000439532,259.323,-529.224,235.7
428,0,-0.015085,0.000425696,0.000741503,259.336,-530.002,235.699
429,0,-0.0155518,0.000960854,-7.65471e-06,259.369,-530.767,235.713
430,0,-0.0159738,0.00121477,-0.000557103,259.405,-531.492,235.731
431,0,-0.0159632,0.000573011,-0.000387296,259.428,-532.232,235.744
432,0,-0.015875,-0.000204746,3.27247e-05,259.503,-532.907,235.781
433,0,-0.0162822,-0.000192836,-0.000554821,259.532,-533.457,235.8
434,0,-0.0156419,-0.000654984,0.00039201,259.544,-533.987,235.794
435,0,-0.0155053,-0.000605569,0.000676881,259.597,-534.373,235.799
436,0,-0.0158891,-0.000447134,0.000193365,259.613,-534.559,235.807
437,0,-0.0159285,-0.000509753,0.000375593,259.598,-534.592,235.811
438,0,-0.0157625,-0.000316643,0.000129136,259.588,-534.51,235.794
439,0,-0.0148393,-0.000671995,0.000168518,259.571,-534.268,235.775
440,0,-0.0161563,-0.000873274,-0.000841308,259.57,-533.823,235.778
441,0,-0.0160076,-0.000828551,-0.00137622,259.531,-533.285,235.747
442,0,-0.0156214,-0.000544649,-0.00112453,259.463,-532.713,235.725
443,0,-0.016177,0.000389548,-0.00154366,259.411,-531.989,235.709
444,0,-0.016434,0.000982768,-0.0014161,259.393,-531.267,235.699
445,0,-0.0158869,0.000397938,-0.000725375,259.361,-530.535,235.688
446,0,-0.0157183,0.00073877,-0.000576626,259.316,-529.724,235.682
447,0,-0.01554,6.9488e-05,-5.99761e-05,259.258,-528.977,235.668
448,0,-0.0164552,0.000219858,-0.00019876,259.192,-528.17,235.647
449,0,-0.017714,0.000474882,-0.00032757,259.192,-527.409,235.636
450,0,-0.0151028,0.00125467,0.000256027,259.149,-526.696,235.633
451,0,-0.0151387,0.000285454,5.676e-05,259.13,-525.919,235.627
452,0,-0.0157264,0.000843478,0.000221558,259.088,-525.109,235.614
453,0,-0.0159209,0.000352209,0.000660912,259.021,-524.376,235.573
454,0,-0.0163101,0.000791696,0.000298065,258.978,-523.6,235.563
455,0,-0.0158585,0.0010905,0.000318332,258.978,-522.867,235.562
456,0,-0.015537,0.00172965,5.47845e-05,258.952,-522.081,235.553
457,0,-0.0163636,0.00137629,0.000334,258.919,-521.299,235.541
458,0,-0.0158446,0.00107147,0.00085096,258.877,-520.588,235.514
459,0,-0.0151817,0.000339715,0.000434841,258.829,-519.791,235.496
460,0,-0.0160252,0.000755252,0.000995929,258.808,-519.004,235.489
461,0,-0.0160494,0.000800643,0.000410826,258.777,-518.258,235.492
462,0,-0.0156622,0.00187239,0.000455725,258.738,-517.501,235.467
463,0,-0.0154086,0.00204938,0.000854578,258.713,-516.726,235.453
464,0,-0.0150847,0.00155872,0.00119471,258.68,-515.988,235.434
465,0,-0.016115,0.00134345,0.00165008,258.64,-515.194,235.427
466,0,-0.0163889,0.00103088,0.00244941,258.587,-514.439,235.404
467,0,-0.0156286,0.00156841,0.0015685,258.517,-513.648,235.388
468,0,-0.0157161,0.00105727,0.00129114,258.514,-512.902,235.37
469,0,-0.016558,0.00204426,0.00144953,258.496,-512.127,235.365
470,0,-0.0156322,0.00196126,0.00167098,258.443,-511.376,235.364
471,0,-0.0157151,0.00157501,0.00211108,258.407,-510.621,235.338
472,0,-0.0154498,0.00133736,0.00157617,258.371,-509.831,235.318
473,0,-0.0152229,0.000590168,0.00192611,258.337,-509.108,235.286
474,0,-0.0162625,0.000956281,0.00225762,258.289,-508.32,235.283
475,0,-0.0157561,0.00232605,0.00271828,258.265,-507.55,235.26
476,0,-0.0156385,0.00252856,0.002297,258.222,-506.789,235.257
477,0,-0.0151649,0.0021907,0.00218486,258.201,-506.041,235.255
478,0,-0.0151007,0.00162607,0.00240025,258.18,-505.296,235.245
479,0,-0.0156532,0.00120361,0.0034792,258.151,-504.532,235.235
480,0,-0.0169738,0.00252642,0.00334153,258.121,-503.74,235.216
481,0,-0.0163391,0.00240467,0.00348152,258.08,-503.018,235.189
482,0,-0.0160072,0.00248081,0.00316265,258.036,-502.233,235.183
483,0,-0.0158292,0.00183925,0.00276193,258.015,-501.443,235.179
484,0,-0.0152022,0.00292212,0.0034489,257.962,-500.686,235.156
485,0,-0.0153707,0.00254756,0.00325316,257.911,-499.939,235.153
486,0,-0.0156045,0.00243343,0.0035034,257.909,-499.192,235.135
487,0,-0.016111,0.00238293,0.00385765,257.886,-498.405,235.123
488,0,-0.0161136,0.00271281,0.00359219,257.856,-497.664,235.101
489,0,-0.016162,0.00278392,0.00377087,257.801,-496.893,235.09
490,0,-0.0161708,0.00352363,0.00353131,257.758,-496.127,235.069
491,0,-0.0154752,0.00323071,0.00409096,257.725,-495.358,235.06
492,0,-0.0157599,0.00259257,0.00457214,257.688,-494.602,235.044
493,0,-0.0162166,0.00204861,0.00450153,257.667,-493.848,235.048
494,0,-0.0161011,0.00231697,0.00464569,257.654,-493.083,235.021
495,0,-0.0163722,0.00398428,0.00404938,257.615,-492.304,235.012
496,0,-0.0156775,0.00373246,0.00429011,257.565,-491.541,234.991
497,0,-0.0156276,0.00303337,0.00471582,257.523,-490.76,234.99
498,0,-0.0157595,0.00245701,0.00479564,257.486,-489.999,234.986
499,0,-0.0154227,0.00225233,0.00502421,257.463,-489.227,234.964
500,0,-0.0162666,0.00295519,0.00511884,257.43,-488.474,234.95
501,0,-0.016024,0.00342056,0.00502244,257.404,-487.737,234.924
502,0,-0.0155352,0.00377462,0.00466471,257.371,-486.956,234.923
503,0,-0.0163029,0.00356493,0.00428708,257.328,-486.182,234.9
504,0,-0.0148864,0.00336006,0.00412119,257.264,-485.402,234.872
505,0,-0.0163307,0.0037522,0.00555296,257.204,-484.63,234.856
506,0,-0.0158582,0.00350757,0.00554296,257.195,-483.877,234.858
507,0,-0.0160991,0.00344091,0.00548892,257.212,-483.147,234.849
508,0,-0.0163173,0.00439986,0.00510752,257.185,-482.377,234.835
509,0,-0.0158893,0.00391711,0.00604487,257.11,-481.599,234.801
510,0,-0.0153864,0.00460658,0.00548194,257.078,-480.831,234.792
511,0,-0.0154524,0.00433023,0.00571382,257.022,-480.054,234.794
512,0,-0.0151614,0.00416642,0.00550044,257.002,-479.303,234.783
513,0,-0.0166162,0.00300132,0.00586557,256.994,-478.552,234.761
514,0,-0.0160981,0.00330058,0.00620356,256.955,-477.79,234.742
515,0,-0.0159952,0.00379526,0.00602685,256.911,-477.012,234.711
516,0,-0.0165807,0.00457433,0.00599709,256.88,-476.249,234.716
517,0,-0.0154492,0.00421163,0.00615951,256.836,-475.521,234.709
518,0,-0.0164664,0.00358954,0.00654913,256.828,-474.726,234.699
519,0,-0.0166262,0.00363526,0.00667736,256.755,-473.943,234.701
520,0,-0.0158386,0.0032801,0.00627413,256.723,-473.232,234.655
521,0,-0.0157777,0.0051155,0.00650096,256.73,-472.455,234.658
522,0,-0.0162885,0.00553172,0.00678512,256.706,-471.703,234.645
523,0,-0.0157741,0.0047289,0.00658767,256.653,-470.922,234.618
524,0,-0.0160735,0.00417688,0.00716309,256.598,-470.137,234.621
525,0,-0.01516,0.00460326,0.00694411,256.57,-469.389,234.609
526,0,-0.0156388,0.0046318,0.00690728,256.554,-468.624,234.585
527,0,-0.0166364,0.00486169,0.00745858,256.506,-467.859,234.557
528,0,-0.0162021,0.00375439,0.00747033,256.449,-467.1,234.536
529,0,-0.0164609,0.00429199,0.00609231,256.411,-466.314,234.529
530,0,-0.0160174,0.00522179,0.00763659,256.413,-465.566,234.527
531,0,-0.0154232,0.004959,0.00717035,256.342,-464.775,234.531
532,0,-0.0154107,0.00499076,0.00703501,256.305,-464.049,234.523
533,0,-0.0159393,0.00453489,0.00709904,256.29,-463.271,234.501
534,0,-0.016572,0.00454233,0.0073706,256.257,-462.503,234.459
535,0,-0.015952,0.00562492,0.00764722,256.23,-461.739,234.442
536,0,-0.0156109,0.00571925,0.0074965,256.183,-460.981,234.438
537,0,-0.0161697,0.00498651,0.00739134,256.11,-460.203,234.437
538,0,-0.0156642,0.0029469,-0.00744347,256.444,-460.174,234.404
539,0,-0.0160306,0.00362557,-0.00755295,256.433,-459.42,234.387
540,0,-0.0151882,0.00379396,-0.00788679,256.405,-458.714,234.362
541,0,-0.0157834,0.00373781,-0.00731972,256.382,-457.961,234.337
542,0,-0.0159931,0.00409274,-0.00755767,256.344,-457.187,234.315
543,0,-0.0166451,0.00361748,-0.00654063,256.31,-456.429,234.312
544,0,-0.0156684,0.00349981,-0.00755973,256.262,-455.623,234.307
545,0,-0.015184,0.00304459,-0.00776188,256.215,-454.877,234.3
546,0,-0.0143512,0.00364358,-0.00779748,256.191,-454.119,234.286
547,0,-0.0157678,0.00378702,-0.00745154,256.207,-453.404,234.272
548,0,-0.016345,0.00360942,-0.00745293,256.136,-452.634,234.233
549,0,-0.0157199,0.00224813,-0.00785259,256.101,-451.867,234.213
550,0,-0.0153493,0.00329863,-0.00846953,256.052,-451.059,234.233
551,0,-0.014447,0.00302046,-0.00722245,256.021,-450.302,234.25
552,0,-0.0152665,0.00388725,-0.00764842,255.997,-449.562,234.237
553,0,-0.0160201,0.00370161,-0.00798547,255.974,-448.811,234.197
554,0,-0.0161619,0.00282943,-0.00840578,255.962,-448.065,234.159
555,0,-0.0154845,0.00282903,-0.00833597,255.941,-447.337,234.129
556,0,-0.0157673,0.00386858,-0.00791378,255.891,-446.54,234.142
557,0,-0.01627,0.00355465,-0.00775489,255.851,-445.782,234.121
558,0,-0.0159547,0.00291166,-0.00853356,255.805,-445,234.113
559,0,-0.016397,0.00322602,-0.00787714,255.797,-444.265,234.113
560,0,-0.0151082,0.00367317,-0.00797556,255.775,-443.522,234.106
561,0,-0.0152874,0.0038523,-0.00865922,255.783,-442.798,234.077
562,0,-0.0163845,0.00347624,-0.00811355,255.758,-442.024,234.055
563,0,-0.0162302,0.00207611,-0.00816486,255.693,-441.248,234.043
564,0,-0.0158648,0.00228201,-0.00728295,255.643,-440.458,234.042
565,0,-0.0149715,0.00280638,-0.00768959,255.615,-439.692,234.05
566,0,-0.0145811,0.00315285,-0.00806255,255.583,-438.95,234.038
567,0,-0.0154071,0.00401423,-0.00781833,255.559,-438.186,233.998
568,0,-0.0161087,0.00285682,-0.00731338,255.555,-437.481,233.984
569,0,-0.0162659,0.00339201,-0.0078206,255.535,-436.704,233.99
570,0,-0.0147238,0.00364988,-0.00748937,255.513,-435.935,233.98
571,0,-0.0143501,0.0037977,-0.00786455,255.45,-435.156,233.977
572,0,-0.0150499,0.002948,-0.00687118,255.4,-434.388,233.954
573,0,-0.0156585,0.00395529,-0.00660649,255.414,-433.652,233.946
574,0,-0.0158335,0.00392017,-0.00767752,255.392,-432.931,233.913
575,0,-0.0149177,0.00428706,-0.00751301,255.358,-432.18,233.889
576,0,-0.0151126,0.00346317,-0.00764549,255.338,-431.461,233.868
577,0,-0.0155195,0.00390444,-0.00774924,255.299,-430.647,233.89
578,0,-0.0165083,0.00378347,-0.00681289,255.283,-429.878,233.898
579,0,-0.0146954,0.00327505,-0.00785834,255.217,-429.095,233.891
580,0,-0.0143489,0.00412472,-0.00737581,255.208,-428.341,233.858
581,0,-0.014931,0.00527212,-0.00679249,255.195,-427.593,233.834
582,0,-0.0156229,0.00416613,-0.00781531,255.191,-426.884,233.807
583,0,-0.0163561,0.00379106,-0.00691002,255.15,-426.091,233.808
584,0,-0.0149313,0.00289255,-0.00681241,255.1,-425.35,233.799
585,0,-0.0147244,0.0035357,-0.00771013,255.053,-424.537,233.806
586,0,-0.0146869,0.00458116,-0.00670973,255.033,-423.779,233.791
587,0,-0.0146941,0.00432561,-0.00792604,254.992,-423.042,233.771
588,0,-0.015637,0.00421109,-0.00755662,254.986,-422.279,233.75
589,0,-0.0156325,0.00403063,-0.00666757,254.975,-421.568,233.72
590,0,-0.0156761,0.0038971,-0.00761335,254.95,-420.81,233.698
591,0,-0.0156178,0.00460187,-0.00682962,254.882,-419.987,233.68
592,0,-0.015569,0.00313134,-0.00726167,254.846,-419.257,233.647
593,0,-0.0154345,0.00346632,-0.00726914,254.794,-418.458,233.665
594,0,-0.0150055,0.00470843,-0.00753872,254.804,-417.718,233.667
595,0,-0.0144969,0.00495847,-0.00849493,254.784,-417.013,233.64
596,0,-0.0158355,0.00470509,-0.00738597,254.73,-416.202,233.622
597,0,-0.0161302,0.00351552,-0.00670083,254.721,-415.469,233.602
598,0,-0.0154653,0.00278807,-0.00827374,254.688,-414.703,233.6
599,0,-0.0151531,0.00386773,-0.00776191,254.635,-413.9,233.594
600,0,-0.0147864,0.00429413,-0.00730816,254.567,-413.148,233.574
601,0,-0.014864,0.00440702,-0.00750748,254.533,-412.389,233.547
602,0,-0.0162747,0.00406381,-0.00728788,254.53,-411.623,233.545
603,0,-0.0161544,0.00337547,-0.00789282,254.527,-410.937,233.527
604,0,-0.0148585,0.00338702,-0.00762386,254.487,-410.135,233.518
605,0,-0.0152468,0.00377988,-0.00672757,254.477,-409.39,233.498
606,0,-0.0155687,0.00342425,-0.00710841,254.41,-408.594,233.478
607,0,-0.0153926,0.00364223,-0.00751628,254.389,-407.84,233.456
608,0,-0.0148911,0.00462303,-0.00739287,254.344,-407.088,233.452
609,0,-0.0151067,0.00477932,-0.00753527,254.314,-406.343,233.434
610,0,-0.0153775,0.00369238,-0.00666753,254.284,-405.568,233.425
611,0,-0.0160527,0.0030381,-0.00699594,254.305,-404.856,233.421
612,0,-0.0159065,0.00293966,-0.00801757,254.256,-404.043,233.423
613,0,-0.015275,0.00321607,-0.00706713,254.216,-403.298,233.407
614,0,-0.0146313,0.00440134,-0.0073449,254.171,-402.508,233.384
615,0,-0.014313,0.00456345,-0.00696005,254.136,-401.74,233.359
616,0,-0.0157607,0.00437422,-0.00760993,254.114,-401.018,233.361
617,0,-0.0162869,0.00291596,-0.00793901,254.104,-400.27,233.354
618,0,-0.0154762,0.00307499,-0.00654532,254.066,-399.457,233.349
619,0,-0.0148655,0.0028869,-0.00689149,254.04,-398.734,233.308
620,0,-0.0154954,0.0033683,-0.00773837,253.984,-397.909,233.3
621,0,-0.0157306,0.00339575,-0.00748831,253.955,-397.166,233.263
622,0,-0.014876,0.00366367,-0.00780948,253.924,-396.431,233.248
623,0,-0.0151204,0.0037718,-0.00773612,253.887,-395.643,233.247
624,0,-0.0157098,0.00400837,-0.00733388,253.878,-394.937,233.219
625,0,-0.0161467,0.00254032,-0.00701942,253.847,-394.19,233.208
626,0,-0.0163113,0.00258893,-0.00698108,253.815,-393.371,233.199
627,0,-0.0153891,0.0023426,-0.0069846,253.789,-392.659,233.181
628,0,-0.0146856,0.00409359,-0.00739804,253.742,-391.87,233.169
629,0,-0.0154907,0.00461697,-0.00637765,253.719,-391.113,233.148
630,0,-0.0166688,0.004089,-0.00712512,253.671,-390.372,233.147
631,0,-0.0164946,0.00298784,-0.00697946,253.643,-389.576,233.138
632,0,-0.0158036,0.00271571,-0.00660981,253.625,-388.835,233.127
633,0,-0.0150909,0.00308691,-0.00664767,253.585,-388.09,233.103
634,0,-0.0150592,0.00343872,-0.00688803,253.543,-387.273,233.095
635,0,-0.0147542,0.00298731,-0.00667193,253.519,-386.571,233.089
636,0,-0.015152,0.00385679,-0.0073113,253.49,-385.822,233.076
637,0,-0.0155261,0.00372258,-0.00651544,253.462,-385.013,233.059
638,0,-0.0155151,0.00356705,-0.00672782,253.421,-384.294,233.022
639,0,-0.0157213,0.00202314,-0.00692732,253.395,-383.509,233.005
640,0,-0.0159544,0.00196916,-0.00689816,253.377,-382.752,233.001
641,0,-0.0162316,0.00264783,-0.00652773,253.375,-382.051,232.995
642,0,-0.0150829,0.00415901,-0.00662359,253.331,-381.257,232.981
643,0,-0.0147463,0.00350012,-0.00705562,253.28,-380.497,232.953
644,0,-0.0159976,0.00345554,-0.00671768,253.248,-379.748,232.953
645,0,-0.0159089,0.00294864,-0.00654157,253.219,-378.945,232.953
646,0,-0.0161862,0.00267722,-0.00687613,253.209,-378.239,232.911
647,0,-0.0153297,0.00218079,-0.00634505,253.165,-377.46,232.905
648,0,-0.0143875,0.00358868,-0.00686945,253.138,-376.673,232.911
649,0,-0.0156952,0.00337786,-0.0069623,253.136,-375.982,232.891
650,0,-0.0157007,0.003737,-0.00749781,253.077,-375.149,232.876
651,0,-0.0149564,0.00375627,-0.00693258,253.022,-374.363,232.857
652,0,-0.0158874,0.00345423,-0.00727017,252.984,-373.653,232.832
653,0,-0.0158891,0.00240429,-0.00670163,252.971,-372.857,232.822
654,0,-0.0160795,0.00193806,-0.00718367,252.975,-372.146,232.799
655,0,-0.0159463,0.00245271,-0.00676971,252.96,-371.42,232.789
656,0,-0.0146391,0.00333946,-0.00693837,252.904,-370.616,232.774
657,0,-0.0145015,0.00388583,-0.00704041,252.864,-369.886,232.752
658,0,-0.0157713,0.00364675,-0.00709836,252.823,-369.087,232.744
659,0,-0.0150964,0.00265059,-0.00682341,252.793,-368.308,232.737
660,0,-0.0157291,0.00255949,-0.00667814,252.767,-367.613,232.726
661,0,-0.0156935,0.00285961,-0.00618349,252.756,-366.836,232.694
662,0,-0.0150992,0.00290229,-0.00687557,252.721,-366.056,232.664
663,0,-0.0153374,0.00238973,-0.00663158,252.68,-365.329,232.643
664,0,-0.0150379,0.00382455,-0.00624972,252.621,-364.481,232.649
665,0,-0.0148961,0.00360717,-0.00668114,252.582,-363.716,232.674
666,0,-0.0151327,0.00461463,-0.00700192,252.583,-363.005,232.658
667,0,-0.0150687,0.00301927,-0.00657926,252.565,-362.214,232.639
668,0,-0.0153187,0.00200369,-0.00636858,252.532,-361.506,232.596
669,0,-0.0161833,0.00306795,-0.00621144,252.516,-360.764,232.574
670,0,-0.0152867,0.00378708,-0.00612802,252.487,-359.956,232.566
671,0,-0.0138342,0.00354721,-0.00692048,252.449,-359.243,232.555
672,0,-0.0155173,0.00351634,-0.00617167,252.414,-358.439,232.564
673,0,-0.0152576,0.00312222,-0.00592826,252.365,-357.629,232.547
674,0,-0.0157646,0.00346909,-0.00648581,252.344,-356.928,232.508
675,0,-0.0149271,0.00267438,-0.00613134,252.31,-356.155,232.458
676,0,-0.0149754,0.00229269,-0.00681569,252.285,-355.42,232.442
677,0,-0.0149161,0.00269595,-0.00618914,252.264,-354.699,232.447
678,0,-0.0153272,0.00352732,-0.00619546,252.235,-353.875,232.466
679,0,-0.0145144,0.00365833,-0.00653552,252.198,-353.098,232.46
680,0,-0.0150267,0.00312087,-0.0060895,252.139,-352.325,232.418
681,0,-0.0149649,0.00242958,-0.00575446,252.128,-351.553,232.408
682,0,-0.0161294,0.00291,-0.00713897,252.141,-350.84,232.389
683,0,-0.0158902,0.00286871,-0.00584833,252.109,-350.1,232.369
684,0,-0.0146147,0.00312074,-0.00610726,252.072,-349.323,232.359
685,0,-0.0143872,0.00322873,-0.00652611,252.038,-348.599,232.341
686,0,-0.0155897,0.00318527,-0.00664752,252.002,-347.776,232.333
687,0,-0.014889,0.00316918,-0.00625296,251.953,-347.001,232.338
688,0,-0.0156158,0.00333493,-0.00594752,251.926,-346.296,232.332
689,0,-0.0155991,0.0036912,-0.00554533,251.929,-345.563,232.299
690,0,-0.0150211,0.00284636,-0.00690083,251.914,-344.813,232.253
691,0,-0.015489,0.00242307,-0.00603386,251.887,-344.101,232.228
692,0,-0.0148871,0.00270599,-0.00467169,251.836,-343.286,232.234
693,0,-0.014251,0.0034332,-0.00654488,251.803,-342.517,232.246
694,0,-0.0147207,0.00365131,-0.00616388,251.765,-341.73,232.25
695,0,-0.0149263,0.00252132,-0.00540754,251.737,-340.976,232.235
696,0,-0.0155299,0.00253901,-0.00577495,251.715,-340.236,232.209
697,0,-0.015192,0.00283829,-0.00545948,251.702,-339.485,232.18
698,0,-0.0143638,0.00317249,-0.00613116,251.673,-338.726,232.149
699,0,-0.0144596,0.00253936,-0.0062619,251.628,-337.951,232.136
700,0,-0.0148487,0.0028758,-0.00507926,251.553,-337.142,232.149
701,0,-0.0145734,0.00297931,-0.00592723,251.539,-336.383,232.134
702,0,-0.0147029,0.00333278,-0.0062867,251.52,-335.644,232.113
703,0,-0.0146255,0.0025464,-0.00525512,251.508,-334.909,232.069
704,0,-0.0153103,0.00239909,-0.0051581,251.493,-334.172,232.05
705,0,-0.0158855,0.00208544,-0.00527957,251.504,-333.468,232.019
706,0,-0.0151077,0.00330701,-0.00503556,251.48,-332.686,232.033
